CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKOFSS28-APR-2022,3550.5000000,3587.0000000,3625.0000000,3587.0000000,3600.0000000,3600.0000000,1.3900000,10.0000000,1000.0000000,8.0000000,3607481.2500000
FUTSTKDIXON24-FEB-2022,4413.4000000,4510.0000000,4548.9000000,4397.7500000,4426.1000000,4426.1000000,0.2800000,5574.0000000,552750.0000000,4422.0000000,2468055193.7500000
FUTSTKAPOLLOHOSP28-APR-2022,4496.8500000,4537.0000000,4557.6000000,4518.0500000,4535.0500000,4557.0500000,1.3300000,13.0000000,2125.0000000,17.0000000,9642312.5000000
FUTSTKGRASIM31-MAR-2022,1736.0000000,1742.6000000,1789.3500000,1730.0000000,1785.8500000,1785.8500000,2.8700000,139.0000000,68400.0000000,144.0000000,120216277.5000000
FUTSTKINDIAMART24-FEB-2022,4880.9000000,4939.9500000,4994.0000000,4738.3500000,4915.3000000,4915.3000000,0.7000000,4229.0000000,205950.0000000,2746.0000000,1001543145.0000000
FUTSTKDIVISLAB31-MAR-2022,4064.1500000,4079.5000000,4150.0000000,4059.8500000,4133.7000000,4133.7000000,1.7100000,770.0000000,21900.0000000,219.0000000,89933490.0000000
FUTSTKSBIN28-APR-2022,542.3500000,543.7000000,546.5000000,525.0000000,538.8500000,538.8500000,-0.6400000,88.0000000,187500.0000000,125.0000000,100863225.0000000
FUTSTKINDHOTEL28-APR-2022,218.4500000,218.3500000,226.0000000,215.2000000,225.4500000,225.4500000,3.2000000,15.0000000,88484.0000000,22.0000000,19657323.9000000
FUTSTKITC31-MAR-2022,216.5500000,216.6000000,225.7500000,215.9500000,224.6500000,224.6500000,3.7400000,2140.0000000,8233600.0000000,2573.0000000,1823016480.0000000
FUTSTKPERSISTENT31-MAR-2022,4415.2500000,4456.9000000,4561.7000000,4392.7000000,4527.7500000,4527.7500000,2.5400000,129.0000000,21900.0000000,146.0000000,98159475.0000000
FUTSTKVOLTAS31-MAR-2022,1175.9500000,1179.9000000,1186.3000000,1168.0000000,1179.0500000,1179.0500000,0.2600000,197.0000000,35000.0000000,70.0000000,41270425.0000000
FUTSTKSTAR31-MAR-2022,398.2000000,402.5500000,404.9500000,397.5000000,401.9000000,402.0500000,0.9600000,148.0000000,16200.0000000,18.0000000,6501465.0000000
FUTSTKMCDOWELL-N31-MAR-2022,872.0000000,879.2500000,892.5000000,867.5000000,888.1000000,888.1000000,1.8400000,208.0000000,230000.0000000,184.0000000,202311875.0000000
FUTSTKIBULHSGFIN24-FEB-2022,211.2500000,212.8500000,217.2500000,209.5500000,214.9000000,214.9000000,1.7200000,10788.0000000,9777400.0000000,3154.0000000,2092535340.0000000
FUTSTKIGL28-APR-2022,398.3000000,398.1500000,403.0000000,395.0000000,403.0000000,403.0000000,1.1800000,22.0000000,16500.0000000,12.0000000,6597868.7500000
FUTSTKCROMPTON31-MAR-2022,424.6000000,426.0000000,428.4000000,417.0000000,418.4500000,418.4500000,-1.4400000,33.0000000,49500.0000000,45.0000000,20921230.0000000
FUTSTKPOWERGRID24-FEB-2022,215.3500000,216.1500000,216.6500000,211.2000000,213.0500000,213.0500000,-1.0600000,4479.0000000,10292690.0000000,1930.0000000,2203615865.4000000
FUTSTKNATIONALUM31-MAR-2022,108.3500000,108.8500000,113.2500000,108.5000000,112.9000000,112.9000000,4.1900000,175.0000000,2227000.0000000,262.0000000,246540800.0000000
FUTSTKHDFC28-APR-2022,2550.0000000,2599.3000000,2619.5500000,2580.0000000,2580.0000000,2590.9500000,1.6000000,42.0000000,6900.0000000,23.0000000,17892615.0000000
FUTSTKMUTHOOTFIN31-MAR-2022,1469.0500000,1479.6000000,1498.5000000,1454.0000000,1477.3500000,1477.3500000,0.5600000,155.0000000,24000.0000000,64.0000000,35470406.2500000
FUTSTKGODREJPROP28-APR-2022,1730.0000000,1757.6500000,1767.9000000,1722.0000000,1748.8000000,1748.8000000,1.0800000,19.0000000,4550.0000000,14.0000000,7960095.0000000
FUTSTKTVSMOTOR31-MAR-2022,602.9000000,604.5000000,626.2000000,603.8500000,624.0000000,624.0000000,3.4900000,138.0000000,186200.0000000,133.0000000,114312310.0000000
FUTSTKBANKBARODA24-FEB-2022,107.9000000,108.8000000,109.5000000,102.8000000,106.6000000,106.6000000,-1.2000000,10847.0000000,155153700.0000000,13261.0000000,16556939685.0000000
FUTSTKDLF28-APR-2022,394.8500000,397.4500000,412.0000000,396.0000000,411.3000000,411.3000000,4.1600000,27.0000000,47850.0000000,29.0000000,19288995.0000000
FUTSTKULTRACEMCO28-APR-2022,7288.8000000,7400.0000000,7570.0000000,7350.0000000,7565.0000000,7591.1500000,4.1400000,12.0000000,900.0000000,9.0000000,6699080.0000000
FUTSTKTRENT28-APR-2022,1041.8500000,1041.4000000,1041.4000000,1041.4000000,1041.4000000,1071.0500000,2.8000000,9.0000000,725.0000000,1.0000000,755015.0000000
FUTSTKGMRINFRA24-FEB-2022,42.2000000,42.9000000,43.9500000,41.7500000,42.5500000,42.5500000,0.8200000,2941.0000000,56587500.0000000,2515.0000000,2418840000.0000000
FUTSTKJUBLFOOD24-FEB-2022,3398.2500000,3424.4000000,3462.8500000,3373.0500000,3447.7500000,3447.7500000,1.4500000,16046.0000000,514750.0000000,4118.0000000,1763270568.7500000
FUTSTKHDFCAMC28-APR-2022,2227.3500000,2245.3500000,2250.0000000,2220.0000000,2246.5000000,2246.5000000,0.8500000,21.0000000,2600.0000000,13.0000000,5821210.0000000
FUTSTKTATAMOTORS31-MAR-2022,519.4000000,509.8000000,515.5000000,493.1500000,504.8500000,504.8500000,-2.8000000,1934.0000000,6346950.0000000,2227.0000000,3203366370.0000000
FUTSTKIBULHSGFIN31-MAR-2022,211.9000000,214.1000000,217.2000000,210.5500000,215.7500000,215.7500000,1.8100000,552.0000000,471200.0000000,152.0000000,101233135.0000000
FUTSTKUBL31-MAR-2022,1610.0500000,1632.0500000,1648.8000000,1618.5000000,1647.2000000,1647.2000000,2.3000000,55.0000000,8050.0000000,23.0000000,13172127.5000000
FUTSTKCANBK31-MAR-2022,253.6500000,255.2000000,262.8000000,246.4000000,259.8500000,259.8500000,2.4400000,246.0000000,2575800.0000000,477.0000000,655353450.0000000
FUTSTKSBILIFE24-FEB-2022,1237.8500000,1246.9000000,1253.9000000,1205.9500000,1219.3000000,1219.3000000,-1.4900000,7979.0000000,2172750.0000000,2897.0000000,2675680987.5000000
FUTSTKMCX31-MAR-2022,1547.2000000,1563.0500000,1576.1000000,1531.1000000,1546.1000000,1546.1000000,-0.0700000,191.0000000,55300.0000000,158.0000000,85849872.5000000
FUTSTKICICIPRULI28-APR-2022,566.1000000,0.0000000,0.0000000,0.0000000,,562.1000000,-0.7000000,2.0000000,0.0000000,0.0000000,0.0000000
FUTSTKSYNGENE31-MAR-2022,574.0500000,575.0000000,581.8000000,572.4500000,581.0000000,581.0000000,1.2100000,70.0000000,28050.0000000,33.0000000,16148257.5000000
FUTSTKEXIDEIND24-FEB-2022,172.1000000,172.0500000,176.8500000,170.6000000,173.6000000,173.6000000,0.8700000,6748.0000000,13813200.0000000,3837.0000000,2399142420.0000000
FUTSTKLTI31-MAR-2022,6313.0000000,6560.0000000,6560.0500000,6245.9000000,6325.1500000,6325.1500000,0.1900000,247.0000000,12450.0000000,83.0000000,78620400.0000000
FUTSTKPFIZER24-FEB-2022,4542.4500000,4566.0000000,4570.1500000,4501.1500000,4548.0000000,4548.0000000,0.1200000,1332.0000000,35000.0000000,280.0000000,159065993.7500000
FUTSTKIPCALAB24-FEB-2022,1033.6000000,1034.0000000,1046.1500000,1026.5000000,1041.9000000,1041.9000000,0.8000000,2816.0000000,185400.0000000,412.0000000,191861820.0000000
FUTSTKSTAR24-FEB-2022,396.2000000,395.8500000,404.5500000,395.1000000,401.2500000,401.2500000,1.2700000,4606.0000000,537300.0000000,597.0000000,214938945.0000000
FUTSTKAPLLTD24-FEB-2022,758.0000000,760.5500000,768.5500000,754.2500000,765.3500000,765.3500000,0.9600000,2500.0000000,315700.0000000,451.0000000,241081855.0000000
FUTSTKNESTLEIND24-FEB-2022,18591.6500000,18591.9000000,18841.3000000,18465.5000000,18697.6500000,18697.6500000,0.5700000,11390.0000000,47525.0000000,1901.0000000,888724892.5000000
FUTSTKPNB28-APR-2022,42.0000000,42.4000000,42.4000000,41.1000000,42.2000000,41.7500000,-0.5900000,36.0000000,224000.0000000,14.0000000,9386400.0000000
FUTSTKAXISBANK28-APR-2022,780.3000000,796.0000000,800.0000000,782.0000000,786.6500000,786.6500000,0.8100000,39.0000000,48000.0000000,40.0000000,38109900.0000000
FUTSTKTATAPOWER24-FEB-2022,247.2500000,250.0000000,257.3500000,245.4500000,251.0000000,251.0000000,1.5100000,17111.0000000,156870000.0000000,23240.0000000,39468434625.0000000
FUTIDXFINNIFTY29-MAR-2022,17926.7500000,18981.9500000,18981.9500000,16664.5500000,17511.0000000,17511.0000000,-2.3100000,3.0000000,160.0000000,4.0000000,2818502.0000000
FUTSTKABCAPITAL24-FEB-2022,118.1000000,120.0500000,123.3500000,119.3000000,122.6500000,122.6500000,3.8500000,3743.0000000,9768000.0000000,2220.0000000,1186595080.0000000
FUTSTKCROMPTON28-APR-2022,428.7500000,0.0000000,0.0000000,0.0000000,,418.9500000,-2.2800000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKM&M28-APR-2022,894.7000000,900.6500000,900.7000000,880.5000000,880.5500000,880.5500000,-1.5800000,4.0000000,3500.0000000,5.0000000,3120530.0000000
FUTSTKULTRACEMCO31-MAR-2022,7273.1500000,7330.4500000,7575.0000000,7311.0000000,7554.9500000,7554.9500000,3.8700000,310.0000000,33800.0000000,338.0000000,252162815.0000000
FUTSTKTATAPOWER28-APR-2022,249.1000000,249.6500000,258.8000000,248.2500000,252.7000000,252.7000000,1.4400000,53.0000000,708750.0000000,105.0000000,179761612.5000000
FUTSTKIRCTC28-APR-2022,875.0000000,882.6000000,903.0000000,856.0000000,861.7500000,861.7500000,-1.5100000,40.0000000,44625.0000000,51.0000000,39130393.7500000
FUTSTKPIIND28-APR-2022,2457.9500000,2420.7000000,2458.3500000,2406.3500000,2456.7500000,2456.7500000,-0.0400000,9.0000000,2500.0000000,10.0000000,6076487.5000000
FUTSTKCUB24-FEB-2022,143.9500000,144.4500000,146.5000000,143.4000000,145.6500000,145.6500000,1.1800000,3697.0000000,2346000.0000000,690.0000000,340648720.0000000
FUTSTKTITAN24-FEB-2022,2366.8000000,2389.2000000,2445.0000000,2361.1000000,2436.5500000,2436.5500000,2.9400000,16535.0000000,3493500.0000000,9316.0000000,8383744068.7500000
FUTSTKFSL24-FEB-2022,156.1500000,158.0000000,159.9500000,153.4000000,157.9500000,157.9500000,1.1500000,4037.0000000,3497000.0000000,1345.0000000,547219790.0000000
FUTSTKBAJAJ-AUTO24-FEB-2022,3567.8500000,3570.8000000,3593.4500000,3515.0000000,3539.2500000,3539.2500000,-0.8000000,8335.0000000,859750.0000000,3439.0000000,3052296875.0000000
FUTSTKATUL28-APR-2022,9654.8500000,0.0000000,0.0000000,0.0000000,,9893.4000000,2.4700000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKATUL24-FEB-2022,9514.5500000,9450.0500000,9829.4500000,9375.3000000,9781.2000000,9781.2000000,2.8000000,1086.0000000,62325.0000000,831.0000000,596447733.7500000
FUTSTKIPCALAB28-APR-2022,1045.0500000,0.0000000,0.0000000,0.0000000,,1047.8500000,0.2600000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKCUMMINSIND31-MAR-2022,935.4500000,939.5000000,951.8000000,936.0000000,946.3000000,946.3000000,1.1500000,58.0000000,16200.0000000,27.0000000,15308460.0000000
FUTSTKIRCTC31-MAR-2022,873.0500000,885.7000000,903.5500000,851.6500000,859.0000000,859.0000000,-1.6000000,525.0000000,573125.0000000,655.0000000,501427587.5000000
FUTIDXMIDCPNIFTY08-FEB-2022,7521.5000000,0.0000000,0.0000000,0.0000000,,7605.9000000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKTORNTPHARM28-APR-2022,2698.3000000,2684.7000000,2684.7500000,2684.7000000,2684.7500000,2684.7500000,-0.5000000,5.0000000,500.0000000,2.0000000,1342362.5000000
FUTSTKHINDCOPPER24-FEB-2022,124.1000000,125.0500000,128.2000000,122.9000000,127.3000000,127.3000000,2.5700000,3531.0000000,5796400.0000000,1348.0000000,730296305.0000000
FUTSTKCUB31-MAR-2022,144.7500000,146.9000000,146.9000000,144.0000000,146.3000000,146.3000000,1.0700000,157.0000000,54400.0000000,16.0000000,7933220.0000000
FUTSTKULTRACEMCO24-FEB-2022,7249.8500000,7281.1000000,7552.0000000,7251.0500000,7525.8000000,7525.8000000,3.8000000,19642.0000000,1259800.0000000,12598.0000000,9356290290.0000000
FUTIDXNIFTY28-APR-2022,17473.6000000,17645.3500000,17735.0000000,17350.0000000,17698.2000000,17698.2000000,1.2800000,1642.0000000,148750.0000000,2975.0000000,2623707277.5000000
FUTSTKNTPC24-FEB-2022,138.4000000,139.1000000,140.5000000,137.1000000,137.7000000,137.7000000,-0.5000000,9581.0000000,26835600.0000000,4708.0000000,3726099405.0000000
FUTSTKCONCOR28-APR-2022,652.7500000,662.9000000,662.9000000,662.9000000,662.9000000,662.8000000,1.5300000,11.0000000,800.0000000,1.0000000,530320.0000000
FUTSTKDRREDDY24-FEB-2022,4322.3000000,4328.9500000,4333.2000000,4262.4500000,4317.6500000,4317.6500000,-0.1000000,21290.0000000,615000.0000000,4920.0000000,2644817881.2500000
FUTSTKTRENT24-FEB-2022,1033.4500000,1031.6500000,1063.7500000,1030.0000000,1060.1000000,1060.1000000,2.5700000,3208.0000000,882325.0000000,1217.0000000,924753993.7500000
FUTSTKEXIDEIND28-APR-2022,175.4000000,178.0000000,178.0000000,173.6500000,175.1500000,175.1500000,-0.1400000,19.0000000,32400.0000000,9.0000000,5692500.0000000
FUTSTKTRENT31-MAR-2022,1034.4500000,1040.4000000,1065.4500000,1036.7000000,1063.4500000,1063.4500000,2.8000000,25.0000000,15950.0000000,22.0000000,16769286.2500000
FUTSTKCROMPTON24-FEB-2022,423.6000000,424.5500000,429.0000000,413.6000000,416.2500000,416.2500000,-1.7300000,1785.0000000,1122000.0000000,1020.0000000,472077650.0000000
FUTIDXFINNIFTY22-FEB-2022,17905.2500000,18124.6500000,18293.8000000,17710.1500000,18096.7500000,18096.7500000,1.0600000,39.0000000,5160.0000000,129.0000000,93353154.0000000
FUTIDXMIDCPNIFTY15-MAR-2022,7552.0500000,0.0000000,0.0000000,0.0000000,,7636.9000000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTSTKLTI24-FEB-2022,6289.9000000,6368.9500000,6440.0000000,6213.5000000,6300.0500000,6300.0500000,0.1600000,6631.0000000,302850.0000000,2019.0000000,1905645690.0000000
FUTSTKGMRINFRA28-APR-2022,42.5500000,43.2000000,44.0000000,42.5000000,42.8500000,42.8500000,0.7000000,11.0000000,225000.0000000,10.0000000,9675000.0000000
FUTIDXMIDCPNIFTY15-FEB-2022,7527.3500000,0.0000000,0.0000000,0.0000000,,7611.8000000,1.1200000,0.0000000,0.0000000,0.0000000,0.0000000
FUTIDXMIDCPNIFTY28-FEB-2022,7652.5500000,7617.6000000,7822.3500000,7550.0500000,7708.8000000,7622.7500000,-0.3800000,11.0000000,375.0000000,5.0000000,2868723.7500000
FUTSTKPEL28-APR-2022,2420.0000000,2534.9500000,2541.6000000,2509.7500000,2509.7500000,2549.2000000,5.3300000,7.0000000,1925.0000000,7.0000000,4860817.5000000
FUTSTKAPOLLOTYRE31-MAR-2022,218.4000000,219.5000000,222.0000000,216.4500000,220.8500000,220.8500000,1.1200000,168.0000000,452500.0000000,181.0000000,99633125.0000000
FUTIDXBANKNIFTY28-APR-2022,38417.7500000,38780.0000000,39200.0000000,38091.3000000,38979.6500000,38979.6500000,1.4600000,743.0000000,66300.0000000,2652.0000000,2574952363.7500000
FUTSTKGMRINFRA31-MAR-2022,42.3500000,42.9000000,44.0000000,42.1000000,42.7000000,42.7000000,0.8200000,92.0000000,1957500.0000000,87.0000000,83925000.0000000
FUTSTKAPOLLOTYRE28-APR-2022,218.8500000,219.3500000,222.0000000,219.3500000,221.2500000,221.2500000,1.0900000,8.0000000,22500.0000000,9.0000000,4967875.0000000
FUTIDXBANKNIFTY31-MAR-2022,38264.2000000,38555.0000000,39049.9500000,37931.2500000,38790.2500000,38790.2500000,1.3700000,4455.0000000,231950.0000000,9278.0000000,8972903906.2500000
FUTSTKDRREDDY28-APR-2022,4356.4500000,4315.0000000,4350.0000000,4301.0000000,4345.6500000,4345.6500000,-0.2400000,86.0000000,12375.0000000,99.0000000,53641781.2500000
